plate,compound,well,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5,mean_C6,std_C6,median_C6,mad_C6
P015098,CBK309437,all,12235.683661122543,1312.379976824646,11986.0,762.0,12235.106812742913,1308.1155505730148,11984.0,759.0,12234.424255972794,1305.4368862582332,11983.0,759.0,12233.484359910837,1306.9541208989099,11981.0,761.0,12232.600311171125,1309.4919194525569,11980.0,762.0,12231.555144004344,1310.3116604967822,11979.0,761.0
P015098,CBK309466,D21,10559.253437157064,907.9498640639694,10546.0,710.0,10557.946535536694,899.528515042579,10548.0,709.0,10557.653882330247,890.1086032411339,10543.0,706.0,10556.707184756517,891.5535378289903,10537.0,704.0,10555.396105452675,896.2361258083452,10535.0,704.0,10554.068096322017,897.9925797660704,10535.0,705.0
P015098,CBK309466,E13,12614.65899228395,774.9534944734588,12471.0,449.0,12613.48158744856,763.9007586455832,12468.0,442.0,12612.831570987655,755.6987766890423,12460.0,435.0,12612.786167138203,759.8117822381965,12458.0,436.0,12611.61291606653,767.3616743413692,12458.0,441.0,12610.71141268004,770.1277803467394,12459.0,442.0
P015098,CBK309466,F12,12288.626964763374,737.1015651536767,12396.0,559.0,12287.926268518519,725.387329024782,12397.0,554.0,12287.085864669067,714.4526946702214,12392.0,553.0,12285.330401320301,718.9323454445455,12383.0,556.0,12284.468800111454,727.3894081090426,12380.0,558.0,12284.09631472908,730.6028420085654,12380.0,559.0
P015098,CBK309466,all,11820.846464734797,1212.2731380807056,11985.0,763.0,11819.784797167924,1205.5744863149014,11985.0,757.0,11819.19043932899,1199.1779794416977,11984.0,750.0,11818.274584405006,1201.3863474665748,11982.0,750.0,11817.159273876887,1205.9242043029394,11978.0,754.0,11816.291941243713,1207.8107256886763,11977.0,756.0
P015098,CBK309538,D05,12986.067100222908,725.8367314964152,12953.0,481.0,12984.568702160494,714.6502768692236,12949.0,478.0,12984.40258071845,709.3955053861262,12945.0,475.0,12983.425677940671,713.9873734560211,12941.0,475.0,12982.558228609396,718.8568565614033,12940.0,477.0,12981.799629801097,720.4168794151022,12939.0,479.0
P015098,CBK309538,G06,14438.105682698902,813.5950711785839,14438.0,602.0,14437.277112825788,808.6866656723477,14438.0,595.0,14435.80927773491,805.143611566144,14435.0,592.0,14436.495979338135,807.1905288540046,14431.0,596.0,14435.14255941358,812.1301376964252,14428.0,599.0,14434.928860253773,814.6628209030739,14429.0,599.0
P015098,CBK309538,I16,9809.326835305212,571.027093064159,9870.0,398.0,9808.991575660151,561.0643945338088,9870.0,393.0,9807.24616928155,554.291026010354,9869.0,391.0,9806.73950030007,557.3857001570565,9866.0,393.0,9805.924470593278,562.8450379206422,9863.0,394.0,9805.286777134774,564.5240230634499,9862.0,394.0
P015098,CBK309538,all,12411.166539409007,2059.402067990012,12914.0,1587.0,12410.279130215478,2056.2683573012046,12910.0,1584.0,12409.152675911637,2054.823890569173,12908.0,1580.0,12408.887052526292,2056.24883495836,12906.0,1581.0,12407.875086205418,2057.7760005782566,12905.0,1580.0,12407.338422396548,2058.5727087504065,12903.0,1583.0
P015098,CBK309601,C10,12099.404352494856,571.009334517333,12124.0,354.0,12099.55022449417,563.0129985706026,12124.0,351.0,12097.91505422668,553.9881718820218,12121.0,348.0,12096.69052884945,555.0773826223185,12119.0,349.0,12096.633490397806,561.0121900671976,12118.0,351.0,12095.633661179698,564.7611597554584,12116.0,353.0
P015098,CBK309601,F20,9819.847361111111,804.6325702596592,9891.0,564.0,9819.00376598937,800.4885319975381,9892.0,561.0,9818.013691015089,795.6288870729428,9890.0,559.0,9817.042450745885,796.4445463800491,9886.0,560.0,9816.20112641461,798.0767838562967,9884.0,560.0,9815.432931455762,798.8359179170542,9884.0,561.0
P015098,CBK309601,O15,11123.251474451303,808.9090570023292,11037.0,566.0,11122.644782664609,803.2092553879367,11035.0,564.0,11122.477657021605,798.8299147718059,11031.0,562.0,11121.237574502744,800.1653680696445,11027.0,561.0,11120.28914673354,802.7909472315202,11026.0,562.0,11119.422491769546,803.7558337365499,11027.0,563.0
P015098,CBK309601,all,11014.167729352423,1189.3777125566455,11062.0,915.0,11013.732924382715,1186.1912996886133,11061.0,914.0,11012.802134087791,1182.5221134997423,11060.0,913.0,11011.656851366026,1183.0904466327156,11058.0,913.0,11011.041254515318,1185.2177115862821,11057.0,914.0,11010.163028135003,1186.1255640523646,11056.0,914.0
P015098,CBK309639,C06,14815.214658007544,925.868409655258,14672.0,564.0,14814.399776963306,919.194430669678,14670.0,560.0,14813.15720010288,912.60256706994,14662.0,555.0,14812.078296210562,914.8084618368787,14659.0,556.0,14811.779476637517,919.8684560264871,14660.0,559.0,14809.899506815844,922.6653982982779,14660.0,560.0
P015098,CBK309639,F23,11530.38294182956,870.2235101479222,11636.0,696.0,11529.427677211934,864.969269878945,11636.0,693.0,11528.457277434842,858.1821528082185,11635.0,692.0,11526.730049682785,856.9661956627248,11632.0,691.0,11524.830558213305,860.69045340466,11627.0,692.0,11523.802661908436,863.3129333630843,11626.0,691.0
P015098,CBK309639,L10,11806.16248332476,1024.1024719283669,11771.0,754.0,11802.580777692045,1009.736940720963,11760.0,748.0,11798.029190757887,1004.979309909342,11748.0,743.0,11796.311724537038,1011.2314172089949,11746.0,744.0,11792.951465963648,1017.0396516403954,11745.0,747.0,11789.37644478738,1018.185072375686,11742.0,748.0
P015098,CBK309639,all,12717.253361053956,1761.0126561771174,12368.0,1346.0,12715.469410622429,1756.7231105041728,12362.0,1344.0,12713.214556098537,1754.0692343381884,12355.0,1346.0,12711.706690143461,1755.7081217726604,12351.0,1347.0,12709.853833604824,1759.2041012749055,12350.0,1348.0,12707.692871170553,1760.4445769218369,12349.0,1348.0
P015098,CBK309655,E08,13980.188719435871,664.8162144349657,13990.0,473.0,13979.368203918038,658.0487850666427,13988.0,471.0,13979.5590780607,652.4523663185992,13985.0,469.0,13977.72429651063,654.571444779814,13981.0,470.0,13977.329335648148,657.8941206312851,13981.0,470.0,13976.531775420097,658.2317101228551,13981.0,470.0
P015098,CBK309655,F09,13246.270772633745,645.333448914374,13233.0,424.0,13246.001868612826,637.3858381702539,13233.0,420.0,13245.964235210906,630.3306267711279,13231.0,418.0,13244.7492448131,632.3483968085127,13228.0,418.0,13243.64619071502,637.1623126247368,13227.0,421.0,13243.04123598251,638.6785973690578,13227.0,422.0
P015098,CBK309655,M17,9391.796202846364,612.10839742465,9413.0,406.0,9390.421318072702,609.0380601855203,9412.0,405.0,9389.380901706105,602.6091696408455,9408.0,402.0,9388.39402199074,601.0725703531182,9405.0,402.0,9387.562850865912,602.2060965421151,9404.0,403.0,9386.58249369856,603.2708458591097,9403.0,404.0
P015098,CBK309655,all,12206.08523163866,2112.089363020362,13106.0,1072.0,12205.263796867855,2110.6189163770746,13108.0,1064.0,12204.968071659236,2109.227818012286,13110.0,1057.0,12203.622521104824,2109.2265543432427,13106.0,1058.0,12202.846125743026,2110.2391669023923,13103.0,1062.0,12202.051835033722,2110.641344246793,13102.0,1064.0
P015098,dmso,B19,9803.081438871743,526.1264548878277,9817.0,376.0,9802.096080461248,518.188234979954,9813.0,375.0,9801.254045953361,510.19623775930853,9808.0,373.0,9800.506490269205,512.0106568160621,9807.0,372.0,9800.02020726166,517.5583975670827,9807.0,373.0,9798.481860939643,520.2475725125322,9805.0,374.0
P015098,dmso,C21,11344.95148906893,648.1544724717572,11358.0,464.0,11345.105047882373,640.8207673541735,11355.0,464.0,11344.939699074073,636.8954502053798,11349.0,466.0,11343.743225737311,640.4972259205229,11345.0,466.0,11342.45675617284,645.5178355009602,11344.0,466.0,11341.768576045954,646.1934436509761,11345.0,466.0
P015098,dmso,D23,8673.450766632373,635.7342805728551,8701.0,472.0,8672.188237054184,628.441599240105,8700.0,471.0,8672.304982553154,624.6225858400529,8696.0,469.0,8671.11575252915,627.7247315766933,8694.0,470.0,8670.617523662551,630.9873318048753,8695.0,470.0,8669.919935056585,631.7070712571939,8694.0,471.0
P015098,dmso,E10,12603.116301097394,655.5395241747528,12714.0,437.0,12602.53951766118,645.8895825847815,12714.0,434.0,12600.909390732168,642.2094714816054,12708.0,434.0,12600.473528506516,647.9053025690545,12703.0,438.0,12600.189239711934,653.3505700339268,12702.0,439.0,12599.036146347737,652.9712093129034,12701.0,439.0
P015098,dmso,E14,12448.072782321673,766.0697550745471,12509.0,574.0,12446.479702803497,757.4105772760743,12507.0,570.0,12445.895101508917,750.1688590598335,12500.0,569.0,12444.688606910151,752.738383489483,12494.0,570.0,12443.685890989369,759.0633103456664,12492.0,572.0,12443.239583118999,760.2065981035419,12493.0,572.0
P015098,dmso,F04,14195.079418681413,605.1421528775587,14237.0,399.0,14193.879782107339,597.8692094810024,14237.0,394.0,14193.212480667009,593.3903770516412,14235.0,393.0,14192.585836376886,596.7940107650045,14232.0,396.0,14191.074272376543,602.6163650658016,14228.0,398.0,14189.653579003772,604.8189842238338,14227.0,398.0
P015098,dmso,F16,11673.233764617627,535.3320977712943,11710.0,355.0,11673.099242069617,520.5484771501576,11707.0,349.0,11672.163018732854,512.217623598875,11703.0,348.0,11671.098798311043,518.0622967313662,11699.0,351.0,11670.602591820987,526.4827054160784,11697.0,353.0,11669.981204389574,529.3793738507618,11697.0,354.0
P015098,dmso,G09,14451.018665852194,669.232926104844,14488.0,458.0,14450.594808899177,653.288010964549,14487.0,454.0,14449.317800282923,638.645023407664,14481.0,449.0,14448.69511111111,644.7118461210337,14478.0,451.0,14448.925304955419,656.7758705824299,14479.0,454.0,14448.222975137174,661.4517621644553,14478.0,455.0
P015098,dmso,G22,11462.279726851852,759.0732990249244,11472.0,620.0,11461.753259173525,750.4226269710832,11470.0,620.0,11461.213750728739,742.0267670301162,11461.0,619.0,11459.61471819273,744.5738493148716,11458.0,616.0,11458.56281460048,751.1454923114039,11459.0,616.0,11457.76009010631,752.6189518072947,11460.0,616.0
P015098,dmso,H05,11294.082293209876,583.7234833357584,11290.0,429.0,11293.965613983197,577.8710707884007,11287.0,426.0,11292.665106138546,571.0813643365249,11284.0,424.0,11291.81339771948,569.8312443389925,11282.0,426.0,11290.915128686556,574.2437837249437,11281.0,427.0,11290.172480752744,577.8208908388049,11280.0,427.0
P015098,dmso,H17,10817.10000784465,539.5645982824182,10842.0,378.0,10815.806273062415,529.3272276983496,10839.0,376.0,10815.727762088478,518.3838283096446,10834.0,371.0,10815.168301311729,520.5647302029427,10832.0,370.0,10815.161036093965,529.569666677376,10832.0,373.0,10814.17099382716,532.7907165037296,10831.0,374.0
P015098,dmso,I15,8539.452070987654,524.8586265189178,8534.0,379.0,8538.677858710562,515.7625527514275,8530.0,374.0,8537.25624969993,511.1570924462961,8526.0,372.0,8536.406892961248,514.7415025260876,8525.0,375.0,8535.378388631687,518.5104756115072,8525.0,376.0,8534.115413108711,519.295281541795,8524.0,376.0
P015098,dmso,J03,13005.512720807614,612.9621872586946,13051.0,411.0,13003.475988597394,601.7296443071938,13048.0,405.0,13003.300808727708,596.8321309633084,13044.0,404.0,13002.24539124657,602.0673928529053,13039.0,408.0,13001.0235991941,607.5805237211097,13037.0,410.0,12999.2331666238,608.8290835758866,13037.0,410.0
P015098,dmso,J08,10253.711046296296,828.4421494467508,10175.0,501.0,10253.549746013374,825.3423040415802,10174.0,497.0,10252.381360896776,822.5871922458537,10170.0,493.0,10251.910528506516,823.9555350603298,10168.0,496.0,10250.91567476852,825.5478684536384,10166.0,499.0,10249.944499785664,825.0737978501891,10166.0,500.0
P015098,dmso,K11,11003.677087534294,544.1376385273528,10995.0,363.0,11003.739106610083,535.1443399333325,10995.0,360.0,11003.688039609053,528.5927625034802,10990.0,357.0,11002.514662465706,533.2046370706921,10986.0,358.0,11002.424547153636,540.4228783063203,10987.0,361.0,11002.076657750344,542.7599144570163,10987.0,362.0
P015098,dmso,K13,10605.226279063785,728.1567741010068,10682.0,501.0,10604.556857295953,722.5776290236088,10682.0,497.0,10603.509309242112,719.6260849353338,10677.0,495.0,10603.08558547668,723.1395765893498,10674.0,498.0,10601.839559070644,726.1026622660372,10672.0,500.0,10601.347687885802,726.1730666618816,10672.0,500.0
P015098,dmso,L18,11156.361422753773,780.1309391050224,11125.0,535.0,11155.24665779321,771.1875237885057,11120.0,532.0,11153.674982424554,766.2141989138386,11115.0,529.0,11153.255310056584,769.4383950047084,11114.0,529.0,11152.379169067215,774.6809891080297,11113.0,532.0,11150.9128958762,775.8544669562328,11112.0,533.0
P015098,dmso,M02,13023.5412760631,807.9375107139781,13002.0,555.0,13021.577610596707,799.0884123857912,13001.0,551.0,13019.3117969393,796.2526554350341,12998.0,551.0,13017.689311299726,799.9796557742314,12994.0,552.0,13015.346418081275,802.5423067516389,12989.0,552.0,13013.90142614026,802.4779103683094,12987.0,551.0
P015098,dmso,M07,9570.664784507888,587.1581385813288,9620.0,424.0,9569.542559370713,581.1016048938598,9617.0,421.0,9569.051446287724,575.5653794200061,9613.0,419.0,9567.834212062757,577.5177722744697,9609.0,420.0,9567.404660536695,581.4571531013491,9609.0,422.0,9565.92221189129,582.5777154863157,9608.0,422.0
P015098,dmso,N12,10148.260245241769,686.6390449345494,10182.0,486.0,10147.645749871399,679.2603929665954,10180.0,482.0,10146.373658607681,674.565876505465,10175.0,480.0,10145.264476766119,677.5072063523595,10172.0,481.0,10144.450278763718,681.596656157966,10171.0,483.0,10143.738741683814,682.5446511889218,10172.0,483.0
P015098,dmso,O06,10021.730565672153,652.6612050135967,10022.0,384.0,10020.853980709877,649.3832012543018,10022.0,381.0,10019.962676397463,644.890100054841,10018.0,378.0,10019.321201174555,645.3880026151136,10015.0,379.0,10018.587420653292,647.9460960365702,10013.0,382.0,10017.779568887174,649.0205405506724,10013.0,383.0
P015098,dmso,O20,8890.265294238683,505.6737428629157,8946.0,377.0,8889.00125475823,499.1865689644783,8942.0,377.0,8887.716284679354,493.258002505363,8937.0,377.0,8886.779071844992,494.1903315131246,8935.0,376.0,8886.585978652263,498.6827852854057,8934.0,376.0,8885.574802769204,500.98820654954943,8933.0,377.0
P015098,dmso,all,11135.630429464398,1739.4595900047334,11010.0,1203.0,11134.789769794785,1736.3790241205445,11009.0,1201.0,11133.901352362358,1734.1890390682622,11007.0,1200.0,11132.991382310762,1735.3063763664263,11005.0,1200.0,11132.20665731388,1737.0741931966768,11004.0,1202.0,11131.225204414905,1737.5617026055058,11004.0,1202.0
P015099,CBK011613,C19,12240.937475780178,800.6160637420102,12332.0,575.0,12240.640396819274,786.4908097712107,12331.0,571.0,12239.310593021262,781.2268633641784,12323.0,573.0,12237.663075145747,788.7934634189583,12316.0,575.0,12236.275879501029,798.0006819373367,12313.0,577.0,12236.431461248285,798.1511926981045,12313.0,577.0
P015099,CBK011613,F02,11327.370871442045,665.0690678460384,11348.0,488.0,11326.332200874485,656.2087604655484,11349.0,483.0,11324.925755058299,652.1841217912961,11344.0,482.0,11324.354231267147,655.5518869998474,11338.0,483.0,11323.40813074417,659.7522928010562,11336.0,485.0,11321.899098165295,660.5317391498099,11335.0,485.0
P015099,CBK011613,L07,11087.015863683127,593.8363675994999,11164.0,400.0,11086.237854166666,584.6478149732266,11163.0,395.0,11085.287011788409,579.7389894221988,11158.0,397.0,11084.667913323045,583.8494500097195,11155.0,400.0,11082.99179428155,589.3910451143342,11152.0,402.0,11082.763213906035,591.1780824588931,11152.0,402.0
P015099,CBK011613,all,11551.77473696845,851.9091821194395,11476.0,554.0,11551.070150620142,843.2228122002127,11473.0,547.0,11549.84111995599,839.3494369025991,11469.0,544.0,11548.895073245314,843.2378847683613,11467.0,547.0,11547.558601508916,848.5000925586324,11466.0,550.0,11547.031257773206,849.3803577524247,11465.0,551.0
P015099,CBK016139,D05,13850.073174296982,791.6518338859196,13823.0,549.0,13848.622475051441,783.7043645336297,13819.0,547.0,13847.757490697873,778.7628890871114,13816.0,546.0,13846.755835948217,780.1431028192831,13814.0,546.0,13846.0931718107,782.8706025536794,13813.0,546.0,13845.155279406721,782.7183185654126,13813.0,546.0
P015099,CBK016139,E19,12261.615863725994,760.8969622235552,12293.0,593.0,12261.190361454046,752.7823409975124,12291.0,592.0,12260.565161051098,746.5756885780095,12288.0,591.0,12260.275202417695,750.2991110061894,12288.0,591.0,12259.789206832991,755.0389017193617,12288.0,591.0,12259.066214463306,756.85703618179,12288.0,592.0
P015099,CBK016139,G06,13705.452565072017,853.793832235915,13752.0,626.0,13704.105373713992,841.795928442183,13747.0,621.0,13703.106603652262,836.4215672264792,13744.0,621.0,13701.441498628257,841.6190868926799,13742.0,623.0,13700.043750257202,846.0263535870672,13741.0,624.0,13698.763165252058,845.7494179006793,13740.0,622.0
P015099,CBK016139,all,13272.380534364998,1076.6562606211753,13292.0,755.0,13271.30607007316,1069.3358347648523,13291.0,750.0,13270.476418467078,1065.1746328906945,13288.0,748.0,13269.490845664723,1067.4310523327156,13286.0,749.0,13268.642042966963,1070.2136856172822,13286.0,750.0,13267.661553040694,1070.418108086505,13286.0,750.0
P015099,CBK017131,E11,13340.176940200618,887.0953948820148,13353.0,578.0,13338.217704475308,877.1090103548162,13350.0,574.0,13337.684748713991,873.0569817684011,13346.0,574.0,13337.485721021947,877.7437255027527,13343.0,577.0,13336.433265860767,882.4821467333322,13342.0,579.0,13336.039527091907,883.3414799458016,13342.0,579.0
P015099,CBK017131,F06,11243.427179012346,637.8484689412344,11276.0,462.0,11242.875842421125,628.0355923127364,11278.0,459.0,11242.133588605968,622.0029225459923,11276.0,455.0,11242.559616298011,626.3967199011564,11271.0,455.0,11241.382336291152,632.0508583966588,11267.0,457.0,11240.344795996227,633.605623812524,11266.0,458.0
P015099,CBK017131,O05,12584.537979423869,901.3654787553563,12523.0,625.0,12583.421468921468,895.1631613013609,12518.0,622.0,12582.58360060871,890.0396847794505,12511.0,619.0,12581.933908864883,891.5076369704751,12509.0,621.0,12580.810048010973,896.5186227649523,12511.0,626.0,12579.76293904321,897.0500717322578,12511.0,626.0
P015099,CBK017131,all,12389.38069954561,1191.8554109173913,12293.0,879.0,12388.1716719393,1185.6754039897792,12290.0,875.0,12387.46731264289,1182.3789086148886,12285.0,872.0,12387.326415394948,1184.4490381661228,12284.0,874.0,12386.208550054298,1187.9158894359362,12285.0,877.0,12385.382420710448,1188.7095201304937,12286.0,878.0
P015099,CBK041003,C23,13204.694123842593,738.3007713861099,13178.0,493.0,13204.569179183813,723.3997416643481,13177.0,487.0,13203.693836805556,713.8653897584892,13170.0,481.0,13203.012350608711,719.2948776845957,13166.0,481.0,13202.184169667353,729.4770887764824,13166.0,484.0,13201.128843021263,733.7594354848924,13166.0,486.0
P015099,CBK041003,H09,11675.007251371742,619.1333910154239,11683.0,451.0,11673.612968106996,605.0862010717892,11679.0,447.0,11673.960026148834,598.1237182169964,11676.0,445.0,11673.58865162037,605.0212121650039,11674.0,447.0,11672.509372813785,613.3369755812607,11674.0,450.0,11671.473933813442,614.773289171323,11673.0,449.0
P015099,CBK041003,I12,12094.247213948902,735.912933035573,12159.0,557.0,12093.625669453018,722.580949493817,12160.0,551.0,12093.359725137174,715.0348259418386,12155.0,552.0,12092.374825231482,720.9663187266488,12149.0,553.0,12091.693659122086,729.1937962629714,12146.0,554.0,12090.658661308298,731.1489149144314,12146.0,554.0
P015099,CBK041003,all,12324.649529721079,952.1170856715743,12308.0,668.0,12323.935938914608,942.1672562033903,12308.0,664.0,12323.671196030522,935.9911690233696,12307.0,663.0,12322.991942486855,940.3143142307116,12305.0,665.0,12322.129067201075,946.8625153953947,12302.0,668.0,12321.087146047668,948.7704047033549,12300.0,668.0
P015099,CBK041184,E09,13039.400660065157,734.465982825356,13034.0,487.0,13038.586502057613,728.3962118083164,13031.0,484.0,13037.913862182784,725.1937508671714,13029.0,483.0,13037.298233110425,727.5059010666837,13028.0,486.0,13036.737576431757,731.0531250628038,13028.0,488.0,13036.865316615227,732.2954906148824,13028.0,489.0
P015099,CBK041184,K17,12345.449309156378,695.3732954588219,12373.0,522.0,12345.657865783607,688.2697253038507,12371.0,522.0,12344.852974365569,680.9581672635284,12368.0,521.0,12343.630969693073,681.4925697416351,12363.0,519.0,12343.174573516804,686.7616216438677,12363.0,519.0,12342.211588091564,688.6050332858946,12361.0,519.0
P015099,CBK041184,O15,12836.582770919067,735.9659605018245,12863.0,526.0,12835.031076431756,728.542666862447,12862.0,524.0,12834.022727494856,724.8285450690242,12861.0,521.0,12832.779416066529,727.8296608760232,12857.0,520.0,12831.770841863854,731.9214458369117,12854.0,522.0,12829.730622385117,732.5956225224242,12851.0,522.0
P015099,CBK041184,all,12740.477580046869,778.7316065811085,12754.0,541.0,12739.758481424326,772.1703227719125,12753.0,539.0,12738.92985468107,767.8361588272029,12751.0,538.0,12737.902872956676,769.7450763657582,12748.0,538.0,12737.227663937472,773.673410371551,12746.0,540.0,12736.269175697302,774.920294370537,12744.0,540.0
P015099,CBK041506,F23,13855.894252829217,893.1579999671545,13838.0,620.0,13854.978043509946,878.5386216252982,13833.0,621.0,13853.243252743485,869.6958625342779,13826.0,614.0,13852.958537079903,875.1357113668163,13825.0,611.0,13851.27641212277,882.0865503140348,13823.0,613.0,13849.860338520233,884.2631224670475,13821.0,614.0
P015099,CBK041506,K07,10649.092190629286,637.0483032569158,10572.0,450.0,10648.858522376544,627.895999324632,10568.0,448.0,10647.892773619684,622.3087222385985,10562.0,445.0,10647.318855881344,626.6705586478072,10562.0,445.0,10646.51056627229,633.0586697502853,10562.0,447.0,10645.851187585733,635.187635321113,10562.0,448.0
P015099,CBK041506,M17,11378.319296639233,735.7618552037683,11379.0,497.0,11377.558632330247,728.780610924441,11379.0,494.0,11376.754481181413,719.6235226417318,11374.0,491.0,11375.917646690672,721.2820928895599,11369.0,489.0,11375.12969225823,728.2427045080232,11367.0,492.0,11373.595556498629,731.5820620033007,11365.0,494.0
P015099,CBK041506,all,11961.101913365912,1570.1539586681513,11549.0,1094.0,11960.465066072245,1564.8722772330452,11547.0,1096.0,11959.296835848194,1560.7334059028587,11542.0,1097.0,11958.731679883973,1562.732386844331,11539.0,1096.0,11957.638890217764,1565.6111597058155,11539.0,1097.0,11956.435694201531,1566.6299471665639,11538.0,1097.0
P015099,CBK041516,E17,14926.561498156721,980.4645166669432,14867.0,651.0,14926.708291323732,972.1021565013463,14866.0,648.0,14926.552898533952,965.5383057912301,14865.0,645.0,14925.960072187929,967.5086476550846,14862.0,645.0,14925.588612654321,973.6106562236253,14860.0,648.0,14925.422925968793,977.8212779172702,14859.0,650.0
P015099,CBK041516,G21,10956.72360901063,613.9948928208646,10991.0,443.0,10955.290009730796,604.0591778449128,10988.0,440.0,10955.128665037722,596.1006540784043,10983.0,438.0,10954.547573645405,597.4943162637984,10981.0,438.0,10953.317166838135,602.0896750216526,10979.0,438.0,10952.323571630659,604.9890875430834,10977.0,439.0
P015099,CBK041516,J18,11635.858565929355,793.230743088099,11726.0,613.0,11634.82338635974,785.3802282074533,11726.0,612.0,11633.529251457476,778.2624087631066,11723.0,612.0,11632.57289643347,779.5271899230792,11719.0,611.0,11632.339143432784,783.8873820722672,11716.0,611.0,11632.16543904321,785.0693857804307,11715.0,611.0
P015099,CBK041516,all,12506.381224365568,1913.4642571314955,11850.0,1169.0,12505.607229138088,1910.512194048449,11848.0,1170.0,12505.070271676383,1907.771250501792,11845.0,1168.0,12504.3601807556,1908.473500080872,11843.0,1166.0,12503.748307641747,1910.7947937334302,11842.0,1167.0,12503.303978880887,1912.2031761984636,11842.0,1168.0
P015099,CBK041585,E16,13296.276521905007,802.23811629901,13197.0,537.0,13295.551686685529,788.7066614024021,13192.0,529.0,13294.769579646776,784.9769614749613,13188.0,525.0,13294.567862225651,792.7083021610605,13187.0,528.0,13293.807961076818,799.7096509675004,13185.0,531.0,13292.989890303497,800.6312213888386,13184.0,532.0
P015099,CBK041585,H23,12758.603845207475,810.8940177695192,12684.0,533.0,12758.207370884773,797.4105691742083,12682.0,528.0,12757.045392403978,789.6223344573491,12679.0,524.0,12755.856526491769,795.7907908497849,12677.0,527.0,12755.316928455075,803.9415992550441,12676.0,530.0,12754.556187800068,805.9644728234694,12675.0,531.0
P015099,CBK041585,N02,11680.482305041152,617.5869430245698,11661.0,446.0,11673.943195301783,612.1350458019422,11654.0,443.0,11667.604749056927,609.2201957336723,11645.0,442.0,11661.301757758916,610.8960290236942,11637.0,442.0,11655.048140946503,613.4582580647741,11630.0,443.0,11649.421862011317,614.0516950136074,11625.0,443.0
P015099,CBK041585,all,12578.454224051211,1006.0856557505869,12537.0,678.0,12575.900750957362,999.5485202560493,12536.0,673.0,12573.139907035895,997.5647083919033,12534.0,672.0,12570.575382158779,1003.3504092225702,12530.0,676.0,12568.057676826133,1009.5468571375477,12526.0,680.0,12565.655980038295,1011.9010875271798,12524.0,681.0
P015099,CBK041678,F18,13275.937498413923,856.4041473302972,13181.0,584.0,13274.997202932098,840.2551440054805,13172.0,575.0,13273.774452289095,830.6016628368163,13165.0,569.0,13273.242523919753,838.5666560148653,13165.0,575.0,13272.149704432442,848.1985503848093,13165.0,580.0,13270.346294753086,850.7583742998934,13163.0,581.0
P015099,CBK041678,H06,13785.78148838306,784.5569592597672,13842.0,542.0,13784.51727957819,772.4694732092884,13840.0,538.0,13783.822685228051,765.0066278824964,13834.0,538.0,13782.927936856995,770.8422544317621,13829.0,540.0,13782.731071373457,779.2645748921824,13828.0,542.0,13781.73646244856,781.700922252786,13828.0,542.0
P015099,CBK041678,L13,13119.518984739369,811.1672419518759,12983.0,515.0,13119.59037611454,797.217455971056,12976.0,505.0,13119.126734825102,793.7693198141395,12968.0,500.0,13118.961360125171,801.6611867684677,12969.0,505.0,13117.495480881344,808.5327404893019,12970.0,509.0,13116.850369170095,809.9193895368136,12970.0,511.0
P015099,CBK041678,all,13393.745990512118,865.9717284453208,13329.0,658.0,13393.034952874943,852.4976491199477,13322.0,653.0,13392.24129078075,846.0035336931682,13316.0,650.0,13391.710606967306,852.7466043572279,13316.0,651.0,13390.792085562414,860.7753226653468,13316.0,654.0,13389.644375457246,862.7862553856211,13315.0,655.0
P015099,CBK041720,F10,13755.23442082476,725.7423131391843,13760.0,497.0,13753.81367069616,714.4821107889567,13758.0,493.0,13753.064929140946,707.1133686808797,13756.0,489.0,13752.220413451647,711.0841520167636,13754.0,491.0,13751.40858071845,717.951961092391,13753.0,494.0,13750.794458890603,719.9221445256367,13752.0,494.0
P015099,CBK041720,M03,10784.068289780522,719.6393005611386,10829.0,515.0,10782.818596364883,714.260260449364,10828.0,511.0,10781.82752031893,711.6901802138432,10824.0,509.0,10781.131982638888,713.3556790656617,10820.0,511.0,10780.494881987312,715.2946889534763,10819.0,511.0,10779.176681712963,715.3929334245983,10818.0,511.0
P015099,CBK041720,O22,10065.834092249657,598.7935116704679,10063.0,379.0,10064.836900248629,593.6731491971083,10060.0,378.0,10063.406832733197,590.816701194973,10057.0,375.0,10063.090249785666,592.6312555373497,10055.0,376.0,10061.694012731481,594.7653295245799,10054.0,377.0,10060.43339364712,595.1375374622539,10052.0,377.0
P015099,CBK041720,all,11535.045600951646,1737.3278401707503,10983.0,1117.0,11533.82305576989,1734.2997211066975,10980.0,1115.0,11532.766427397692,1732.8424529879169,10976.0,1114.0,11532.1475486254,1733.647989444085,10974.0,1115.0,11531.199158479081,1735.2405664545104,10973.0,1116.0,11530.134844750228,1735.8526504045838,10973.0,1116.0
P015099,CBK041761,E10,12270.257254415295,769.3282989345234,12307.0,479.0,12269.9590154321,761.2414772106291,12306.0,474.0,12269.482396004802,756.4574073786381,12303.0,471.0,12268.291777306242,759.8171939722592,12299.0,474.0,12267.972816958161,765.1748520852309,12298.0,477.0,12267.595389746228,766.7596060340877,12298.0,478.0
