plate,compound,well,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5
P015099,CBK041761,K21,253.47660970126506,256.8719959866565,200.0,21.0,1391.9925996418228,1008.8521976123602,1102.0,125.0,1872.544353852309,1012.7515712321767,1467.0,213.0,1313.0423794248209,1067.0685841336394,963.0,129.0,576.6729750371513,681.9151472102176,345.0,60.0
P015099,CBK041761,N15,239.13117064852918,216.11571064637414,201.0,20.0,1070.7273883792486,925.1246868457387,863.0,90.0,1249.267774015013,760.8155910496878,995.0,95.0,832.7525324121704,671.8690609279818,643.0,68.0,419.9428755858482,542.6749308872861,260.0,36.0
P015099,CBK041761,all,245.72686304488644,231.71463429345658,201.0,21.0,1159.9172487997257,972.7232668151408,913.0,162.0,1456.3207122342249,906.1878361160694,1136.0,252.0,1001.6844223362166,869.9199676249655,736.0,161.0,482.35117113276686,605.0545045373477,291.0,57.0
P015099,CBK041770,D06,219.75272197930957,114.45932600965706,203.0,20.0,975.2648519899786,994.781343910754,738.0,76.0,1481.8345242960295,853.6955463007453,1202.0,125.0,1073.4114369236777,1219.7656977314919,748.0,82.0,427.028609729843,404.1285271263738,318.0,37.0
P015099,CBK041770,G16,222.97193596631612,134.99231510014664,200.0,20.0,920.17057782255,682.08858601541,750.0,83.0,1036.89408071845,471.5380843948849,881.0,81.0,690.9764179431489,404.37857545888414,575.0,59.0,342.0479247161256,333.75745699485765,242.0,32.0
P015099,CBK041770,I07,216.85494384430726,114.48010054889076,200.0,20.0,815.0727557489331,627.713511064791,675.0,69.0,1018.0216491864808,444.9881471574568,895.0,71.0,683.9931552211934,388.708202668458,588.0,53.0,317.68140817901235,299.90652636965586,239.0,27.0
P015099,CBK041770,all,219.85986726331097,121.72137840829313,201.0,20.0,903.5027285204873,787.8465360267946,721.0,80.0,1178.91675140032,654.974694666204,969.0,155.0,816.1270033626733,796.1913001037365,630.0,91.0,362.25264754166034,351.78051044001114,265.0,47.0
P015099,CBK042178,C13,196.904215844574,42.59177379829205,195.0,18.0,260.08085371894526,484.30535354851867,229.0,22.0,648.3329250257202,190.06142195413145,636.0,43.0,444.3692888612635,131.1832735054213,435.0,33.0,217.8666258716278,129.40994816520612,209.0,19.0
P015099,CBK042178,D15,197.16327741579028,41.408867456034535,195.0,18.0,249.76018475651577,426.9661610377457,224.0,21.0,643.9185262345679,173.0339270801039,633.0,43.0,441.5169039113702,119.55005132872067,433.0,33.0,212.7995971698293,97.59570870259752,205.0,19.0
P015099,CBK042178,M09,197.95722741388508,35.62651690818875,196.0,18.0,244.5833218783341,419.60036781758475,226.0,21.0,659.3703430784179,154.571037161369,653.0,44.0,452.86115266822895,106.6971914328875,447.0,34.0,213.4960417142966,112.0665569068957,207.0,19.0
P015099,CBK042178,all,197.34157355808313,39.99418419070405,195.0,18.0,251.4747867845984,444.61246921953125,226.0,21.0,650.540598112902,173.28490953504686,640.0,44.0,446.24911514695424,119.65952154646864,438.0,34.0,214.72075491858456,113.79199956035521,207.0,19.0
P015099,CBK200593,C04,225.16780597469898,140.71513213374928,202.0,20.0,867.9600496065767,685.7350847012596,715.0,77.0,1089.1515739311842,602.0587140529246,876.0,77.0,730.5612519290123,532.3243719227772,573.0,57.0,364.1612397833791,388.8525265601373,247.0,32.0
P015099,CBK200593,L05,213.14125164323275,87.48618088441941,199.0,19.0,1000.0104096888813,939.3106647368971,737.0,83.0,1385.0671592554488,1082.149990207596,999.0,103.0,1275.70982922287,2002.3163901461974,689.0,78.0,426.05468790485446,554.7270553729394,262.0,35.0
P015099,CBK200593,M08,226.35208392870751,141.40977734856668,202.0,20.0,906.4457450750648,1187.6316303595843,695.0,79.0,1119.0037961772214,905.4332444846752,894.0,83.0,756.8618210829142,858.4023322575522,584.0,61.0,382.1798460362369,503.57985770339656,252.0,33.0
P015099,CBK200593,all,221.55371384887974,125.90758638065898,201.0,20.0,924.805401456841,961.2891145023085,716.0,80.0,1197.7408431212848,895.6217500248114,921.0,100.0,921.0443007449322,1318.9038431997235,614.0,80.0,390.7985912414901,488.03957833802065,254.0,34.0
P015099,CBK200898,F20,237.37988659312606,223.29796882355572,198.0,20.0,1029.5226078103567,1171.5569632775723,724.0,84.0,1699.895103166438,1144.0434270028786,1305.0,227.0,1232.9861309966088,1333.6720047605438,845.0,152.0,513.4290971507774,700.3476051486433,310.0,44.0
P015099,CBK200898,I10,235.01401670381802,208.9665750794588,202.0,20.0,1103.5207758916324,951.5181479516201,870.0,82.0,1476.7268817158208,1036.366911270522,1174.0,105.0,1019.7479717506859,1002.9570500822402,767.0,74.0,456.9449450588706,582.6531613408367,300.0,37.0
P015099,CBK200898,M07,228.4980518166057,181.5048790150504,201.0,20.0,836.5601334114464,809.4724116635937,659.0,69.0,1146.5324575617285,875.0355085359871,902.0,74.0,768.4686319730224,738.5860503581882,587.0,55.0,391.5608515517833,551.5658501727087,250.0,30.0
P015099,CBK200898,all,233.6306517045166,205.35769406088565,200.0,20.0,989.8678390378118,995.1835396341454,753.0,114.0,1441.0514808146625,1049.379672149734,1143.0,203.0,1007.0675782401057,1070.5516734211292,738.0,129.0,453.9782979204771,616.88342974185,288.0,44.0
P015099,CBK200945,J10,287.9404335752934,270.1565797584191,210.0,25.0,1058.5801204084744,931.2266815266103,784.0,136.0,1643.2100171705913,903.5381267556675,1339.0,434.0,1070.1768690938882,771.7608520669216,770.0,192.0,624.513149719936,678.9209377938865,356.0,120.0
P015099,CBK200945,K02,282.6668303945664,258.2208392489753,211.0,25.0,984.0580244532083,822.5315091932989,705.0,139.0,1585.2414481405274,1017.740431979835,1018.0,220.0,1125.6835035150891,934.0737263567926,700.0,152.0,639.3354737749581,726.1315572887478,326.0,88.0
P015099,CBK200945,O23,275.9210197807118,252.7540751640883,201.0,24.0,1415.3740765508308,846.9326161468216,1132.0,181.0,1596.5676937347584,835.1262027832242,1268.0,388.0,1018.675047987159,679.7261745204216,743.0,186.0,616.5285328313138,655.0734306042435,343.0,122.0
P015099,CBK200945,all,282.1760945835239,260.52498044506353,207.0,25.0,1152.6707404708377,888.3190882917207,921.0,252.0,1608.339719681959,922.2256694816839,1136.0,317.0,1071.5118068653787,803.2982611804947,732.0,176.0,626.7923854420693,687.4081146839292,337.0,109.0
P015099,CBK201030,B13,295.6308285465249,279.0927890529462,211.0,26.0,1041.3178189062262,867.866804576263,770.0,143.0,1655.0444428012117,871.9603707744095,1412.0,484.0,1089.7261946302012,748.0458305445705,803.0,215.0,666.1109504077123,702.5234060404512,392.0,147.0
P015099,CBK201030,G22,301.23350818282273,287.00106074947536,209.0,26.0,1191.0012323769242,877.4329826863969,881.0,176.0,1666.7371979309557,842.0163093705548,1498.0,535.0,1100.0390956028045,736.4132710627888,852.0,248.0,701.0566570454199,750.0793844609707,435.0,181.0
P015099,CBK201030,N04,278.75228630829906,252.2061679927313,212.0,24.0,928.2368767861226,778.7003954597379,674.0,115.0,1569.4022904997332,932.8684052518826,1053.0,214.0,1031.0768680222145,775.7438658385269,689.0,137.0,584.4438009640298,662.2086352431252,303.0,79.0
P015099,CBK201030,all,291.8722076792156,273.3399827205284,211.0,25.0,1053.5186426897576,849.3530045308066,781.0,164.0,1630.394643743967,884.1565238419611,1326.0,430.0,1073.61405275174,754.1933686327674,769.0,197.0,650.537136139054,707.5407150255573,366.0,130.0
P015099,CBK201032,F15,250.37023636354976,240.57614498528187,203.0,21.0,974.6407003981863,928.0766915406084,747.0,92.0,1320.2126768737617,826.8131318184709,1002.0,118.0,883.8558860834858,740.2635548039854,648.0,82.0,456.5064396147691,574.9492749935874,263.0,44.0
P015099,CBK201032,M04,249.14820394661638,222.9954104537457,207.0,21.0,837.1413786722679,765.1438241138695,629.0,81.0,1217.9909896547783,751.0291098157903,908.0,104.0,819.4380514355662,682.7514885315413,592.0,74.0,440.7033242360159,537.4973669303913,263.0,42.0
P015099,CBK201032,N09,237.4129717983158,202.66784601166492,202.0,20.0,932.5166452570111,888.1273199469153,730.0,82.0,1223.6459881544354,688.7179401719055,995.0,95.0,828.6962144680689,637.2918019136054,649.0,68.0,408.46446861663617,499.52804513368903,263.0,36.0
P015099,CBK201032,all,245.64380403616065,222.6959489281495,204.0,21.0,914.7662414424884,865.1526263011933,707.0,97.0,1253.9498848943251,759.0782141866028,974.0,117.0,843.9967173290403,688.6476005528106,633.0,80.0,435.22474415580706,538.5775691257113,263.0,41.0
P015099,CBK271643,D11,299.52524798525377,284.63814467024486,212.0,26.0,1084.9180403854214,1007.2612872771084,789.0,139.0,1605.4322361063482,887.4833085279788,1216.0,342.0,1077.3685073492989,792.4853416295688,748.0,177.0,657.3922420839049,762.6681775947718,358.0,119.0
P015099,CBK271643,G03,301.83027951627037,284.2999256041332,214.0,27.0,975.9149574664685,932.6459402900972,670.0,144.0,1700.4132305241199,1036.7073903922508,1343.0,486.0,1214.7222193167963,984.5353652285735,794.0,231.0,711.1532399786618,815.1064747087574,387.0,141.0
P015099,CBK271643,H20,293.20443063176344,279.2750465929144,207.0,25.0,1238.7273029787762,1013.9589655075396,913.0,166.0,1628.1795235815805,851.556437838355,1399.0,464.0,1091.2596401320302,762.134140838473,806.0,212.0,667.4037451893767,740.3634961484273,395.0,144.0
P015099,CBK271643,all,298.18665271109586,282.77185334928004,211.0,26.0,1099.853433610222,991.192261530333,812.0,183.0,1644.6749967373496,929.5977711956705,1331.0,440.0,1127.7834555993752,854.3272900271018,780.0,205.0,678.6497424173144,773.6998237440628,380.0,135.0
P015099,CBK277909,C20,193.12143425640147,36.07607921706239,190.0,18.0,545.88293605205,700.4769344669645,457.0,45.0,869.5277190262536,362.3369851998806,815.0,54.0,652.7548051221231,286.2359455977861,611.0,46.0,306.49824064548085,272.38841679476354,267.0,26.0
P015099,CBK277909,K16,194.82174499409388,35.892893464461984,192.0,18.0,600.696768832876,680.589718112396,516.0,51.0,1112.5318914085124,463.923358506446,1046.0,71.0,823.6756343592821,379.73854512689,770.0,56.0,320.5539554755373,285.4286495586247,280.0,28.0
P015099,CBK277909,L03,197.4822337248514,31.952107744450668,196.0,18.0,467.7863288275415,644.2270642111189,416.0,39.0,849.5857168066987,376.23169433671785,813.0,54.0,634.1278349098842,319.51393703930614,603.0,45.0,287.91223293895746,230.08528782877133,264.0,25.0
P015099,CBK277909,all,195.14180432511557,34.738942726211704,193.0,18.0,538.1220112374892,677.697511392998,460.0,54.0,943.881775747155,420.6845196542819,865.0,94.0,703.5194247970965,341.59005119386165,648.0,74.0,304.98814301999187,264.03305657019615,270.0,27.0
P015099,CBK277937,I21,220.83511957495045,168.54984977564882,195.0,19.0,941.8664750752553,789.7777738339369,773.0,78.0,1124.6563588820302,810.6005058322526,892.0,72.0,733.4713630972793,636.2129515842075,573.0,53.0,376.940218764289,560.4889736544025,238.0,28.0
P015099,CBK277937,J22,217.38285962982016,165.28737226198774,195.0,19.0,946.5579071406797,887.8116626458867,793.0,76.0,1100.870378634164,790.900745676368,911.0,71.0,711.8799884973708,607.3634891044034,582.0,51.0,338.5739819101509,488.75458098944773,229.0,25.0
P015099,CBK277937,K14,222.485355366941,157.20219080496167,198.0,20.0,989.7619193910989,998.0235079053904,763.0,80.0,1285.6242394928365,1357.5387701819718,938.0,78.0,1063.738313185871,1721.933154011428,635.0,62.0,421.76248068606156,693.0683103711125,244.0,30.0
P015099,CBK277937,all,220.2344448572372,163.76309619802942,196.0,19.0,959.3954338690113,896.1777339783613,776.0,79.0,1170.3836590030103,1023.9974211604464,913.0,75.0,836.3632215935071,1127.9026785273986,595.0,58.0,379.09222712016714,587.8887997859351,237.0,28.0
P015099,CBK277969,D14,267.1120893347051,248.0107159038441,209.0,23.0,1146.3882981586266,1258.9696570642939,765.0,133.0,1390.8032639127039,799.2689125550442,1061.0,144.0,938.1589881496723,715.1122352492482,695.0,100.0,478.98599806146166,591.3320226245872,278.0,53.0
P015099,CBK277969,I09,256.6775541314205,237.6492765248923,207.0,22.0,1050.3622997161256,1093.9962538657426,734.0,106.0,1332.4066583076133,772.9409696608715,1047.0,114.0,914.911061766499,733.2593661514206,688.0,83.0,444.7007103052126,551.6295967478819,270.0,44.0
P015099,CBK277969,N18,252.3865572607072,231.2318820271418,200.0,22.0,1265.646946921201,1149.3974379902072,945.0,131.0,1310.025880058299,775.7007215131607,1007.0,129.0,876.8103244551136,693.7961064905047,653.0,90.0,456.53033883935376,573.785940474294,271.0,49.0
P015099,CBK277969,all,258.7254002422776,239.1438815578938,205.0,23.0,1154.1325149319844,1172.7759903096792,831.0,163.0,1344.4119340928721,783.4664062899058,1039.0,130.0,909.9601247904283,714.6855815362231,680.0,93.0,460.07234906867603,572.656277857392,273.0,49.0
P015099,CBK278004,B15,207.50685730547934,82.22519598159623,199.0,19.0,612.4900149796144,464.5733081655907,572.0,55.0,878.4494529463877,260.2037449999468,849.0,59.0,592.8651907340726,233.77457323095928,567.0,44.0,242.4919540656912,248.33685935124623,217.0,21.0
P015099,CBK278004,J02,203.9323686128258,68.4076464967243,199.0,19.0,639.6077520099832,641.8075598067757,576.0,59.0,1175.3717416123686,390.6692472514347,1132.0,79.0,795.8237859367855,379.46684016510005,752.0,57.0,286.7000459152568,541.128066273422,248.0,24.0
