plate,well,bf_site,fl_site,compound,grit,nuclei_count
P015095,E14,s2,s4,CBK277970,1.2660510831385636,193.0
P015095,E14,s3,s5,CBK277970,1.3529521123697872,156.0
P015095,E14,s4,s6,CBK277970,0.4136985470364862,202.0
P015095,E14,s5,s8,CBK277970,0.3941449443493628,248.0
P015095,J05,s1,s2,CBK277970,1.8101725117327336,201.0
P015095,J05,s3,s5,CBK277970,1.219586906139411,84.0
P015095,J05,s4,s6,CBK277970,1.5825071971061344,155.0
P015095,J05,s5,s8,CBK277970,1.3556106803505197,111.0
P015095,M22,s1,s2,CBK277970,1.50722523628169,133.0
P015095,M22,s2,s4,CBK277970,0.6665423377911689,264.0
P015095,M22,s3,s5,CBK277970,1.3067781731980872,118.0
P015095,M22,s4,s6,CBK277970,1.8072786007997879,71.0
P015095,M22,s5,s8,CBK277970,1.5992106873936267,97.0
P015095,C20,s1,s2,CBK277950,3.396829997265544,64.0
P015095,C20,s2,s4,CBK277950,3.606874357038564,100.0
P015095,C20,s3,s5,CBK277950,3.3792659973949517,70.0
P015095,C20,s4,s6,CBK277950,3.468963832689819,54.0
P015095,C20,s5,s8,CBK277950,3.804228834358844,112.0
P015095,F15,s1,s2,CBK277950,3.6695832916469016,84.0
P015095,F15,s2,s4,CBK277950,3.447337328578489,85.0
P015095,F15,s3,s5,CBK277950,3.532472930876758,78.0
P015095,F15,s4,s6,CBK277950,3.376651282261185,67.0
P015095,H04,s1,s2,CBK277950,3.529035051863492,76.0
P015095,H04,s2,s4,CBK277950,3.210885113311069,53.0
P015095,H04,s3,s5,CBK277950,3.0785052269307633,38.0
P015095,H04,s4,s6,CBK277950,3.3274821704601685,87.0
P015095,F21,s2,s4,CBK290655,3.016733956651713,133.0
P015095,F21,s3,s5,CBK290655,2.7690088122962724,72.0
P015095,F21,s4,s6,CBK290655,2.2381593218129567,80.0
P015095,F21,s5,s8,CBK290655,2.6789789646982247,87.0
P015095,J23,s1,s2,CBK290655,2.681907000408808,57.0
P015095,J23,s2,s4,CBK290655,3.2679103470545487,131.0
P015095,J23,s3,s5,CBK290655,2.8648249360107343,82.0
P015095,J23,s4,s6,CBK290655,2.9584421349299177,78.0
P015095,O19,s1,s2,CBK290655,2.865126044641801,65.0
P015095,O19,s2,s4,CBK290655,2.6505872537930144,100.0
P015095,O19,s3,s5,CBK290655,2.7846538370033067,70.0
P015095,O19,s4,s6,CBK290655,2.3681945206131374,35.0
P015095,O19,s5,s8,CBK290655,2.4982563543674594,82.0
P015095,J02,s1,s2,CBK290883,0.6579457108631963,134.0
P015095,J02,s2,s4,CBK290883,0.3015309682041949,146.0
P015095,J02,s3,s5,CBK290883,1.0541296360294277,94.0
P015095,J02,s4,s6,CBK290883,0.9234122916859608,116.0
P015095,J02,s5,s8,CBK290883,0.7169100476527838,74.0
P015095,L05,s1,s2,CBK290883,0.71096014905184,160.0
P015095,L05,s2,s4,CBK290883,0.6159047461128899,81.0
P015095,L05,s3,s5,CBK290883,1.3146916111116398,122.0
P015095,L05,s4,s6,CBK290883,0.18063297560014768,205.0
P015095,L05,s5,s8,CBK290883,0.8987371201454045,70.0
P015095,N19,s2,s4,CBK290883,0.07281050639510891,142.0
P015095,N19,s3,s5,CBK290883,0.2574818537509759,104.0
P015095,N19,s4,s6,CBK290883,1.0079844530593762,61.0
P015095,N19,s5,s8,CBK290883,0.5744135967921269,74.0
P015095,D03,s1,s2,CBK290993,2.1176297439217078,47.0
P015095,D03,s2,s4,CBK290993,2.1639836233210428,26.0
P015095,D03,s3,s5,CBK290993,2.354706397999468,59.0
P015095,D03,s4,s6,CBK290993,2.4520555221381706,115.0
P015095,D03,s5,s8,CBK290993,2.585608319090193,124.0
P015095,F23,s1,s2,CBK290993,2.3547186021774755,63.0
P015095,F23,s2,s4,CBK290993,2.643020550642605,161.0
P015095,F23,s3,s5,CBK290993,2.468366916385163,135.0
P015095,F23,s4,s6,CBK290993,1.6574062125968485,54.0
P015095,F23,s5,s8,CBK290993,2.3672072329986524,89.0
P015095,J09,s1,s2,CBK290993,2.7421288401689035,172.0
P015095,J09,s2,s4,CBK290993,2.4138424259811937,81.0
P015095,J09,s3,s5,CBK290993,2.0567566201036778,85.0
P015095,J09,s4,s6,CBK290993,2.429102909802862,108.0
P015095,C03,s1,s2,CBK309483,3.4630435719443198,41.0
P015095,C03,s2,s4,CBK309483,3.3330362481002824,22.0
P015095,C03,s3,s5,CBK309483,3.608636283946868,46.0
P015095,C03,s4,s6,CBK309483,3.626580108600885,78.0
P015095,C03,s5,s8,CBK309483,3.633384115268647,53.0
P015095,I23,s1,s2,CBK309483,3.7435621308528586,43.0
P015095,I23,s2,s4,CBK309483,3.5979583896126672,51.0
P015095,I23,s3,s5,CBK309483,3.6298287836153387,43.0
P015095,I23,s4,s6,CBK309483,3.4058435783804417,46.0
P015095,I23,s5,s8,CBK309483,3.245642618923868,35.0
P015095,O07,s1,s2,CBK309483,3.868177674134615,80.0
P015095,O07,s2,s4,CBK309483,3.7277319372497515,70.0
P015095,O07,s3,s5,CBK309483,3.780469656681,72.0
P015095,O07,s4,s6,CBK309483,3.743804758619838,57.0
P015095,O07,s5,s8,CBK309483,3.6548975024646633,44.0
P015095,C11,s1,s2,CBK308321,1.2673025075302256,81.0
P015095,C11,s2,s4,CBK308321,1.0098463277891772,195.0
P015095,C11,s3,s5,CBK308321,0.5050184610849701,104.0
P015095,C11,s4,s6,CBK308321,0.6613835349295321,57.0
P015095,C11,s5,s8,CBK308321,1.1722668492652482,201.0
P015095,G07,s1,s2,CBK308321,0.5827908022190574,178.0
P015095,G07,s3,s5,CBK308321,1.2432308159024352,226.0
P015095,G07,s4,s6,CBK308321,1.6939692731455016,202.0
P015095,G07,s5,s8,CBK308321,1.5177617145934517,206.0
P015095,K13,s2,s4,CBK308321,0.7946159665866808,178.0
P015095,K13,s3,s5,CBK308321,0.9082967091711884,181.0
P015095,K13,s5,s8,CBK308321,1.1891495737452835,129.0
P015096,B03,s1,s2,CBK307772,1.1555477449351548,87.0
P015096,B03,s2,s4,CBK307772,0.7558636269599279,68.0
P015096,B03,s3,s5,CBK307772,0.7194422672059839,87.0
P015096,B03,s4,s6,CBK307772,0.7202701124558609,104.0
P015096,B03,s5,s8,CBK307772,0.6305527515960616,113.0
P015096,F06,s1,s2,CBK307772,0.6838056848054498,98.0
P015096,F06,s2,s4,CBK307772,0.815788644577258,106.0
P015096,F06,s3,s5,CBK307772,0.7388093665387779,89.0
P015096,F06,s4,s6,CBK307772,0.8329054704215832,130.0
P015096,J22,s1,s2,CBK307772,0.058942794279293075,63.0
P015096,J22,s2,s4,CBK307772,0.3557713984431642,81.0
P015096,J22,s3,s5,CBK307772,0.19686586042536172,77.0
P015096,J22,s5,s8,CBK307772,-0.2097870915637824,63.0
P015096,D07,s1,s2,CBK307773,0.6731923175332366,74.0
P015096,D07,s2,s4,CBK307773,0.7942577578974133,97.0
P015096,D07,s3,s5,CBK307773,1.0927757898705501,105.0
P015096,D07,s4,s6,CBK307773,0.7644914433960075,155.0
P015096,D07,s5,s8,CBK307773,0.8231970813092664,154.0
P015096,K19,s1,s2,CBK307773,0.8917108005938508,89.0
P015096,K19,s2,s4,CBK307773,0.4452668978029021,185.0
P015096,K19,s3,s5,CBK307773,0.4930440303961435,124.0
P015096,K19,s4,s6,CBK307773,0.039584101018013296,73.0
P015096,K19,s5,s8,CBK307773,1.3286590079874192,136.0
P015096,N09,s1,s2,CBK307773,0.188277887337264,152.0
P015096,N09,s2,s4,CBK307773,0.8788986242390002,98.0
P015096,N09,s3,s5,CBK307773,0.7745473027091705,77.0
P015096,N09,s4,s6,CBK307773,1.058408187381926,100.0
P015096,N09,s5,s8,CBK307773,0.7465025898801129,74.0
P015096,B11,s4,s6,CBK042154,4.179520965537534,26.0
P015096,F22,s2,s4,CBK042154,3.9144799280203313,18.0
P015096,K17,s1,s2,CBK042154,4.239639716529884,15.0
P015096,K17,s2,s4,CBK042154,3.921505540744751,18.0
P015096,K17,s3,s5,CBK042154,3.6600012648459286,25.0
P015096,K17,s4,s6,CBK042154,3.7206362832705664,15.0
P015096,I05,s1,s2,CBK041519,2.4112334245393487,100.0
P015096,I05,s2,s4,CBK041519,2.17201628547826,86.0
P015096,I05,s3,s5,CBK041519,2.2118791084072456,82.0
P015096,I05,s4,s6,CBK041519,2.141390533275742,116.0
P015096,I05,s5,s8,CBK041519,3.1162752184870888,91.0
P015096,L22,s1,s2,CBK041519,2.475345616893229,104.0
P015096,L22,s2,s4,CBK041519,1.2604205103197392,112.0
P015096,L22,s3,s5,CBK041519,1.8075826120817844,82.0
P015096,L22,s4,s6,CBK041519,1.4694251382405303,59.0
P015096,L22,s5,s8,CBK041519,0.9472624309055252,100.0
P015096,O02,s1,s2,CBK041519,1.9111696210561002,88.0
P015096,O02,s2,s4,CBK041519,1.3975700746123585,117.0
P015096,O02,s3,s5,CBK041519,3.9418504484881223,117.0
P015096,O02,s4,s6,CBK041519,1.3877740182489735,89.0
P015096,O02,s5,s8,CBK041519,0.5234969415389257,117.0
P015096,H18,s1,s2,CBK041619,3.794936502640118,28.0
P015096,H18,s2,s4,CBK041619,4.241608294869578,41.0
P015096,H18,s3,s5,CBK041619,4.2154056332754015,38.0
P015096,H18,s4,s6,CBK041619,4.549800384122715,31.0
P015096,H18,s5,s8,CBK041619,4.171740034317351,39.0
P015096,K06,s1,s2,CBK041619,4.397937121746393,44.0
P015096,K06,s2,s4,CBK041619,4.31603790890893,43.0
P015096,K06,s3,s5,CBK041619,3.6831145551912536,30.0
P015096,K06,s4,s6,CBK041619,4.292325257864412,43.0
P015096,K06,s5,s8,CBK041619,4.519101099058521,31.0
P015096,L11,s1,s2,CBK041619,4.764452556343322,44.0
P015096,L11,s2,s4,CBK041619,5.139072301360929,41.0
P015096,L11,s3,s5,CBK041619,4.996584639270163,33.0
P015096,L11,s4,s6,CBK041619,4.3687648826660315,29.0
P015096,L11,s5,s8,CBK041619,4.866540353909164,27.0
P015096,D08,s1,s2,CBK041675,0.8483785140714275,103.0
P015096,D08,s2,s4,CBK041675,1.863821868430917,116.0
P015096,D08,s3,s5,CBK041675,1.453641360570794,106.0
P015096,D08,s5,s8,CBK041675,1.4890891214425923,171.0
P015096,I19,s1,s2,CBK041675,0.5776135244776157,97.0
P015096,I19,s2,s4,CBK041675,1.7589880969455685,118.0
P015096,I19,s3,s5,CBK041675,0.4132814274860232,99.0
P015096,I19,s4,s6,CBK041675,1.6707832535961442,107.0
P015096,I19,s5,s8,CBK041675,2.131151777463878,151.0
P015096,N20,s1,s2,CBK041675,1.8630199602076924,78.0
P015096,N20,s2,s4,CBK041675,2.0995449888480078,78.0
P015096,N20,s3,s5,CBK041675,1.7801989957198274,85.0
P015096,N20,s4,s6,CBK041675,1.2478001238869605,55.0
P015096,N20,s5,s8,CBK041675,1.9367167438688413,98.0
P015096,D13,s1,s2,CBK200860,0.8920480682432772,53.0
P015096,D13,s2,s4,CBK200860,0.193372511311524,70.0
P015096,D13,s3,s5,CBK200860,0.9830365402241692,136.0
P015096,D13,s4,s6,CBK200860,0.7234421460915871,91.0
P015096,D13,s5,s8,CBK200860,0.2842056821386481,157.0
P015096,G03,s1,s2,CBK200860,1.0922816133995383,105.0
P015096,G03,s2,s4,CBK200860,1.2637266785710943,71.0
P015096,G03,s3,s5,CBK200860,1.4072614113427455,71.0
P015096,G03,s4,s6,CBK200860,0.9813094468229112,69.0
P015096,G03,s5,s8,CBK200860,1.0167740482198675,86.0
P015096,L05,s1,s2,CBK200860,1.0741406926575527,137.0
P015096,L05,s2,s4,CBK200860,1.0560104252227502,37.0
P015096,L05,s3,s5,CBK200860,0.8566949132785645,82.0
P015096,L05,s4,s6,CBK200860,0.3737596144759452,92.0
P015096,L05,s5,s8,CBK200860,0.5293854264671719,76.0
P015096,B17,s2,s4,CBK200838,0.9022824328019704,92.0
P015096,B17,s3,s5,CBK200838,0.24398787221439586,69.0
P015096,B17,s4,s6,CBK200838,0.7662230841586017,86.0
P015096,B17,s5,s8,CBK200838,0.6166188972501744,112.0
P015096,E06,s1,s2,CBK200838,0.5956478031476037,57.0
P015096,E06,s2,s4,CBK200838,0.774411519060317,61.0
P015096,E06,s3,s5,CBK200838,-0.151518651366658,114.0
P015096,E06,s4,s6,CBK200838,-0.15042553557222615,123.0
P015096,E06,s5,s8,CBK200838,0.22056329667892152,118.0
P015096,G22,s1,s2,CBK200838,0.42080072563022863,53.0
P015096,G22,s2,s4,CBK200838,0.7360459450202774,142.0
P015096,G22,s3,s5,CBK200838,0.7155332778405497,65.0
P015096,G22,s4,s6,CBK200838,0.7023696234457166,54.0
P015096,G22,s5,s8,CBK200838,0.8028823165654881,139.0
P015096,G13,s1,s2,CBK307956,1.0249341331775714,91.0
P015096,G13,s2,s4,CBK307956,0.8998308141898382,107.0
P015096,G13,s3,s5,CBK307956,1.3245247485709006,79.0
P015096,G13,s5,s8,CBK307956,0.8308753943048174,118.0
P015096,H21,s1,s2,CBK307956,0.4487589127092187,106.0
P015096,H21,s2,s4,CBK307956,0.2642445919931319,140.0
P015096,H21,s3,s5,CBK307956,0.9758046330882398,77.0
P015096,H21,s4,s6,CBK307956,1.2476806170999717,48.0
P015096,H21,s5,s8,CBK307956,0.8057911183390742,75.0
P015096,N06,s1,s2,CBK307956,0.8436306278918402,137.0
P015096,N06,s2,s4,CBK307956,0.35939075658117503,59.0
P015096,N06,s3,s5,CBK307956,0.937533038405672,68.0
P015096,N06,s4,s6,CBK307956,0.6419932449342963,103.0
P015096,N06,s5,s8,CBK307956,0.6916204333979572,57.0
P015096,G08,s1,s2,CBK308519,1.2905022314309034,132.0
P015096,G08,s2,s4,CBK308519,1.8382489880324933,128.0
P015096,G08,s3,s5,CBK308519,1.776740271785675,122.0
P015096,G08,s4,s6,CBK308519,1.6668070677984033,129.0
P015096,G08,s5,s8,CBK308519,2.0240425855951707,153.0
P015096,H19,s1,s2,CBK308519,1.4294079812196196,134.0
P015096,H19,s2,s4,CBK308519,1.8511260971330656,159.0
P015096,H19,s3,s5,CBK308519,1.0333386075208708,83.0
P015096,H19,s4,s6,CBK308519,0.6823719366703769,108.0
P015096,H19,s5,s8,CBK308519,1.2324620645450115,68.0
P015096,M18,s1,s2,CBK308519,1.0294894106613808,124.0
P015096,M18,s2,s4,CBK308519,1.4863927200962097,97.0
P015096,M18,s3,s5,CBK308519,1.5704858885095927,100.0
P015096,M18,s4,s6,CBK308519,1.4504326295488994,70.0
P015096,M18,s5,s8,CBK308519,1.4417309813268608,93.0
P015096,C16,s1,s2,CBK308608,0.9046332653569932,52.0
P015096,C16,s2,s4,CBK308608,0.7917145727881922,75.0
P015096,C16,s3,s5,CBK308608,0.6765976173934767,70.0
P015096,C16,s4,s6,CBK308608,0.34153047446064644,82.0
P015096,C16,s5,s8,CBK308608,0.4441232143737872,115.0
P015096,M08,s1,s2,CBK308608,1.036907308529365,146.0
P015096,M08,s2,s4,CBK308608,0.5214682893959355,106.0
P015096,M08,s3,s5,CBK308608,1.1652506481573368,83.0
P015096,M08,s4,s6,CBK308608,1.1351492323961816,89.0
P015096,M08,s5,s8,CBK308608,1.0868314304941558,98.0
P015096,N05,s1,s2,CBK308608,0.8751837032931667,121.0
P015096,N05,s2,s4,CBK308608,0.6795112138658954,79.0
P015096,N05,s3,s5,CBK308608,1.074561097435336,97.0
P015096,N05,s4,s6,CBK308608,0.907095876890912,112.0
P015096,N05,s5,s8,CBK308608,1.0129423697171898,85.0
P015096,D23,s1,s2,CBK308887,0.535530804351314,41.0
P015096,D23,s2,s4,CBK308887,0.1098627563949922,111.0
P015096,D23,s3,s5,CBK308887,0.33144809457849866,79.0
P015096,D23,s4,s6,CBK308887,0.622500509234766,77.0
P015096,D23,s5,s8,CBK308887,0.7874534471138814,157.0
P015096,H02,s1,s2,CBK308887,0.8528059735778929,77.0
P015096,H02,s2,s4,CBK308887,0.9887125582926168,91.0
P015096,H02,s3,s5,CBK308887,0.7853062186032359,121.0
P015096,H02,s4,s6,CBK308887,0.7181874705570421,108.0
P015096,H02,s5,s8,CBK308887,0.6753182035692848,125.0
P015096,J11,s1,s2,CBK308887,-0.3936610183416456,130.0
P015096,J11,s2,s4,CBK308887,0.9555115621324404,117.0
P015096,J11,s3,s5,CBK308887,1.5278611883997462,121.0
P015096,J11,s4,s6,CBK308887,1.22463791674087,141.0
P015096,J11,s5,s8,CBK308887,0.7126976852596643,117.0
P015096,B12,s1,s2,CBK309090,0.2788133397343806,72.0
P015096,B12,s2,s4,CBK309090,0.6313016786339962,73.0
P015096,B12,s3,s5,CBK309090,1.149654649441768,91.0
P015096,B12,s4,s6,CBK309090,1.1004997680092834,103.0
P015096,B12,s5,s8,CBK309090,0.6599184770321442,91.0
P015096,J07,s1,s2,CBK309090,0.970872826402748,160.0
P015096,J07,s2,s4,CBK309090,0.3930992987819538,129.0
P015096,J07,s3,s5,CBK309090,0.8915116836637393,104.0
P015096,J07,s4,s6,CBK309090,0.5568582002952855,144.0
P015096,J07,s5,s8,CBK309090,0.8589253783111905,59.0
P015096,N10,s1,s2,CBK309090,1.4709619544882004,93.0
P015096,N10,s2,s4,CBK309090,1.2419376361544858,95.0
P015096,N10,s3,s5,CBK309090,0.6335969670297941,74.0
P015096,N10,s4,s6,CBK309090,0.7825322797389259,73.0
P015096,N10,s5,s8,CBK309090,0.9974662226910996,70.0
P015096,F04,s1,s2,CBK309098,2.9732931764225428,82.0
P015096,F04,s2,s4,CBK309098,2.7390204337590776,90.0
P015096,F04,s3,s5,CBK309098,2.713829382395748,66.0
P015096,F04,s4,s6,CBK309098,3.4175501747746893,145.0
P015096,F04,s5,s8,CBK309098,2.56899871593144,160.0
P015096,N03,s1,s2,CBK309098,2.8266140389509555,128.0
P015096,N03,s2,s4,CBK309098,2.856333835872419,104.0
P015096,N03,s3,s5,CBK309098,3.2767632796593427,129.0
P015096,N03,s4,s6,CBK309098,3.013013204496499,138.0
P015096,N03,s5,s8,CBK309098,2.1099761464889566,69.0
P015096,O11,s1,s2,CBK309098,2.3860324787935308,49.0
P015096,O11,s2,s4,CBK309098,2.9433178706226086,93.0
P015096,O11,s3,s5,CBK309098,3.3039643041995332,103.0
P015096,O11,s4,s6,CBK309098,2.9441629408186345,65.0
P015096,O11,s5,s8,CBK309098,2.5656985889953376,89.0
P015096,D02,s2,s4,CBK309349,2.3645284992688667,12.0
P015096,B08,s1,s2,CBK200927,0.7021829538215516,69.0
P015096,B08,s2,s4,CBK200927,1.5404245606292308,80.0
P015096,B08,s3,s5,CBK200927,0.6548133436707466,79.0
P015096,B08,s4,s6,CBK200927,0.6111477342093943,140.0
P015096,B08,s5,s8,CBK200927,0.9647836810149476,140.0
P015096,J04,s1,s2,CBK200927,1.5371740105859335,107.0
P015096,J04,s2,s4,CBK200927,1.1652238880033865,74.0
P015096,J04,s3,s5,CBK200927,1.5815600994434886,96.0
P015096,J04,s4,s6,CBK200927,1.3597983732944965,115.0
P015096,J04,s5,s8,CBK200927,1.130519622823617,41.0
P015096,M02,s1,s2,CBK200927,1.3477196770259114,124.0
P015096,M02,s2,s4,CBK200927,1.8639881856502352,91.0
P015096,M02,s3,s5,CBK200927,1.6572630981984031,80.0
P015096,M02,s4,s6,CBK200927,1.8826504998925344,129.0
P015096,M02,s5,s8,CBK200927,1.911456269290065,67.0
P015096,C23,s1,s2,CBK290848,0.6101526747730444,55.0
P015096,C23,s2,s4,CBK290848,0.9778811707643068,118.0
P015096,C23,s3,s5,CBK290848,0.7110534206858096,42.0
P015096,C23,s4,s6,CBK290848,0.904380916096556,96.0
P015096,C23,s5,s8,CBK290848,0.9221630242926132,91.0
P015096,F18,s1,s2,CBK290848,0.9490027314911555,109.0
P015096,F18,s2,s4,CBK290848,1.0307149653613286,121.0
P015096,F18,s3,s5,CBK290848,1.2350715082533132,82.0
P015096,F18,s4,s6,CBK290848,1.2011675646496554,111.0
P015096,F18,s5,s8,CBK290848,1.2169572894047636,95.0
P015096,K08,s1,s2,CBK290848,1.0772217340460335,104.0
P015096,K08,s2,s4,CBK290848,0.02645321286203154,134.0
P015096,K08,s3,s5,CBK290848,0.9521825203859816,138.0
P015096,K08,s4,s6,CBK290848,0.7891082793777697,91.0
P015096,K08,s5,s8,CBK290848,0.8079841075567471,109.0
P015096,D09,s1,s2,CBK309537,1.27047529737462,78.0
P015096,D09,s2,s4,CBK309537,1.5256694079556168,105.0
P015096,D09,s3,s5,CBK309537,0.7375489968852821,90.0
P015096,D09,s4,s6,CBK309537,1.3315797390680684,92.0
P015096,D09,s5,s8,CBK309537,0.6594221444292477,134.0
P015096,M07,s1,s2,CBK309537,0.7564984526593327,125.0
P015096,M07,s2,s4,CBK309537,1.0604378363746827,44.0
P015096,M07,s3,s5,CBK309537,1.0222029412992557,71.0
P015096,M07,s4,s6,CBK309537,1.3617745315468504,88.0
P015096,M07,s5,s8,CBK309537,1.0052966377166048,88.0
P015096,N15,s1,s2,CBK309537,1.3709106250482068,101.0
P015096,N15,s2,s4,CBK309537,0.4722468398556306,100.0
P015096,N15,s3,s5,CBK309537,0.12386145540056455,101.0
P015096,N15,s4,s6,CBK309537,1.1466025346524569,90.0
P015096,N15,s5,s8,CBK309537,1.4659484018039444,79.0
P015097,D06,s5,s8,CBK041256,4.926240131614421,23.0
P015097,H16,s1,s2,CBK041256,6.555515928677776,15.0
P015097,H16,s5,s8,CBK041256,3.7854701030736853,17.0
P015097,I05,s4,s6,CBK041256,5.6507646790107176,20.0
P015097,I08,s1,s2,CBK307772,0.2780452577863017,213.0
P015097,I08,s2,s4,CBK307772,0.5160729775398002,114.0
P015097,I08,s3,s5,CBK307772,0.9204764788450585,136.0
P015097,I08,s4,s6,CBK307772,0.6588750197015723,199.0
P015097,I08,s5,s8,CBK307772,0.7804691121007049,116.0
P015097,L06,s1,s2,CBK307772,0.2653955413515524,168.0
P015097,L06,s2,s4,CBK307772,-0.5459640419598331,60.0
P015097,L06,s3,s5,CBK307772,0.2982206426947673,112.0
P015097,L06,s4,s6,CBK307772,0.8731217017680246,133.0
P015097,L06,s5,s8,CBK307772,0.7303349621060677,83.0
P015097,O20,s1,s2,CBK307772,-0.37402442999822905,124.0
P015097,O20,s2,s4,CBK307772,0.20367135941487885,151.0
P015097,O20,s3,s5,CBK307772,0.1591944402485978,70.0
P015097,O20,s4,s6,CBK307772,0.25438149740611943,36.0
P015097,O20,s5,s8,CBK307772,0.4452116042935339,115.0
P015097,H17,s1,s2,CBK307773,1.1970633644211304,190.0
P015097,H17,s2,s4,CBK307773,1.0871705129456224,209.0
P015097,H17,s3,s5,CBK307773,1.1503238624649623,199.0
P015097,H17,s4,s6,CBK307773,0.34048765389422064,107.0
P015097,H17,s5,s8,CBK307773,1.482553293404969,170.0
P015097,K14,s1,s2,CBK307773,0.5246501430301491,238.0
P015097,K14,s2,s4,CBK307773,0.7744467562347865,181.0
P015097,K14,s3,s5,CBK307773,0.7584547249427549,181.0
P015097,K14,s4,s6,CBK307773,0.4683908769048178,199.0
P015097,K14,s5,s8,CBK307773,-0.31462999803224034,128.0
P015097,O19,s1,s2,CBK307773,1.4257303309208031,139.0
P015097,O19,s2,s4,CBK307773,1.5885191486656725,136.0
P015097,O19,s3,s5,CBK307773,0.785020844958338,74.0
P015097,O19,s4,s6,CBK307773,0.4454790854206008,60.0
P015097,O19,s5,s8,CBK307773,0.9730466045122828,163.0
P015097,C15,s2,s4,CBK042154,4.975189444916719,20.0
P015097,C15,s3,s5,CBK042154,5.738702305459333,21.0
P015097,C15,s4,s6,CBK042154,6.407641433429616,29.0
P015097,C15,s5,s8,CBK042154,5.625283414008551,41.0
P015097,F20,s2,s4,CBK042154,5.509814298919249,28.0
P015097,F20,s3,s5,CBK042154,6.3925148943676975,31.0
P015097,F20,s4,s6,CBK042154,6.4905505930533485,18.0
P015097,F20,s5,s8,CBK042154,5.927099775823487,55.0
P015097,I18,s1,s2,CBK042154,6.046114951188803,33.0
P015097,I18,s2,s4,CBK042154,6.918680774465579,41.0
P015097,I18,s3,s5,CBK042154,5.995933665979548,36.0
P015097,I18,s4,s6,CBK042154,4.777958118898028,35.0
P015097,I18,s5,s8,CBK042154,6.594036667037307,34.0
P015097,F22,s1,s2,CBK041519,4.181056044281196,26.0
P015097,F22,s2,s4,CBK041519,3.5496164590692136,174.0
P015097,F22,s3,s5,CBK041519,3.356742537201141,109.0
P015097,F22,s4,s6,CBK041519,3.407292222697176,74.0
P015097,F22,s5,s8,CBK041519,3.403200526841926,167.0
P015097,I03,s1,s2,CBK041519,3.432457949674412,87.0
P015097,I03,s2,s4,CBK041519,3.175605899861245,92.0
P015097,I03,s3,s5,CBK041519,3.514510214281189,127.0
P015097,I03,s4,s6,CBK041519,2.66039608416458,202.0
P015097,I03,s5,s8,CBK041519,1.9469572564420703,102.0
P015097,N20,s1,s2,CBK041519,3.9179630564566335,123.0
P015097,N20,s2,s4,CBK041519,2.886547890569469,118.0
P015097,N20,s3,s5,CBK041519,3.4902946944007516,109.0
P015097,N20,s4,s6,CBK041519,3.449940903018096,61.0
P015097,N20,s5,s8,CBK041519,2.751025120529931,110.0
P015097,F13,s1,s2,CBK041619,4.0142600269449575,34.0
P015097,F13,s2,s4,CBK041619,4.000135991995742,39.0
P015097,F13,s3,s5,CBK041619,3.8342683449621577,52.0
P015097,F13,s4,s6,CBK041619,3.9169213457440497,49.0
P015097,F13,s5,s8,CBK041619,3.781980448944114,68.0
P015097,G04,s1,s2,CBK041619,3.30513912337368,42.0
P015097,G04,s2,s4,CBK041619,3.42695937257404,40.0
P015097,G04,s3,s5,CBK041619,4.038219648095888,57.0
P015097,G04,s5,s8,CBK041619,3.703920790339136,51.0
P015097,N06,s1,s2,CBK041619,4.111767155704397,56.0
P015097,N06,s2,s4,CBK041619,3.759950659308143,29.0
P015097,N06,s3,s5,CBK041619,3.4996103521688005,30.0
P015097,N06,s4,s6,CBK041619,4.15279899039142,45.0
P015097,N06,s5,s8,CBK041619,3.3968476518507886,22.0
P015097,D13,s1,s2,CBK041675,2.0140997943101406,74.0
P015097,D13,s2,s4,CBK041675,1.9671720880461727,59.0
P015097,D13,s3,s5,CBK041675,2.231605367135514,114.0
P015097,D13,s4,s6,CBK041675,2.573882140488573,112.0
P015097,H15,s1,s2,CBK041675,2.3544875913652845,190.0
P015097,H15,s2,s4,CBK041675,1.4388132542894705,221.0
P015097,H15,s3,s5,CBK041675,1.7104489023793674,199.0
P015097,H15,s4,s6,CBK041675,2.015600444676108,128.0
P015097,H15,s5,s8,CBK041675,1.2292976797053554,218.0
P015097,I23,s1,s2,CBK041675,2.09776083530468,132.0
P015097,I23,s2,s4,CBK041675,1.6323831528296642,140.0
